0	1	25	16777215	1459627442	0	37e377e8	1726465653	1
16.579	1	25	16777215	1459629432	0	6ea5fab1	1726481723	2
18.261	1	25	16777215	1459640850	0	ea208f4e	1726572867	3
3.104	1	25	16777215	1459641243	0	a96eabf5	1726580151	3
1102.32	1	25	16777215	1459645063	0	89284399	1726670675	妻子好漂亮啊
2413.7	1	25	16777215	1459646394	0	89284399	1726710315	男主好像彭于晏啊
15.633	1	25	16776960	1459646624	0	38db0041	1726717719	广东-廉江
50.835	1	25	16776960	1459646657	0	38db0041	1726718881	应该是彭像他
3622.67	5	25	16707842	1459653966	0	87562625	1727035881	你们就不怕自己的生活也是这样
251.751	1	25	16777215	1459654941	0	722f7f68	1727085229	从飞机上落下的怎么可能是垂直落下？ 真人秀的导演不专业啊（滑稽）
13.868	1	25	16777215	1459655152	0	6eb58fcd	1727094937	没看过
1121.38	1	25	16777215	1459656964	0	db80f586	1727190337	没人啊
118.327	1	25	16777215	1459658816	0	2633f5a5	1727291567	什么鬼，看不懂！
8.434	1	25	16777215	1459658903	0	53948f1b	1727297779	画质感人
304.342	1	25	9487136	1459659014	0	2633f5a5	1727303995	双胞胎？？？
343.36	1	25	16777215	1459659017	0	53948f1b	1727304161	bgm好评
330.015	1	25	16777215	1459660233	0	28e4f555	1727376919	这硬广...
778.95	1	25	16777215	1459660440	0	28e4f555	1727389397	没人想到《房间》吗？感觉主题很像
805.867	1	25	16777215	1459660466	0	28e4f555	1727391021	出现bug了吗哈哈哈
1179.36	1	25	16777215	1459660878	0	a9b445c4	1727416011	放在现实，这就是一部“活着的电视剧"，顿时感觉编剧大手笔
782.345	1	25	16777215	1459660907	0	26ca3423	1727417747	系统BUG了吧。23333333
917.044	1	25	16777215	1459661042	0	26ca3423	1727425829	牙白
0	1	25	16777215	1459662200	0	53948f1b	1727495557	这部看过！！很经典
311.305	1	25	16777215	1459662218	0	53948f1b	1727496585	hhhh
328.438	1	25	16777215	1459662232	0	53948f1b	1727497689	喜欢美国人生活方式
3627.63	1	25	16777215	1459663402	0	722f7f68	1727565919	怎么可能，要是我的生活也这样怎么现在还没女朋友？
3572.01	1	25	16777215	1459663517	0	8cf59c9a	1727572587	德军王牌狙击手
4194.51	1	25	16777215	1459663969	0	722f7f68	1727598701	可怜的钢琴师 别人都下班了 他还要工作
1160.29	1	25	65280	1459666320	0	9b288e4c	1727733205	人还是很多滴
811.434	1	25	16777215	1459672387	0	4315ebda	1728079937	终于看见一个弹幕了qwq
3178.13	1	25	16707842	1459674348	0	363f797f	1728214493	没人？
259.413	1	25	16777215	1459674825	0	05e6ca10	1728245527	这个电台也是假的好么，看不懂别说导演啊
4.202	5	25	16777164	1459675158	0	20350eb1	1728266859	看到1280BD我就来了-0-
58.691	5	25	16777164	1459675212	0	20350eb1	1728270287	帅
105.29	1	25	16777215	1459677792	0	899d9f82	1728436835	不不不，真人秀这种东西恰恰代表了我们现代人欣赏品味的卑下
107.016	1	25	16777215	1459677830	0	899d9f82	1728439365	满足人们的窥私欲绝对和“高尚”二字不沾边啊亲
116.881	1	25	16777215	1459677890	0	899d9f82	1728443027	楚门这段话是否也暗指观众把他的生活作为精神“快餐”？
128.551	1	25	16777215	1459677931	0	899d9f82	1728445709	仅仅是“调控”也不人道啊
367.035	1	25	16777215	1459678273	0	899d9f82	1728468237	塞尔维亚
418.883	1	25	16777215	1459678357	0	899d9f82	1728473245	这么爽的保险代理人
445.758	1	25	16777215	1459678416	0	899d9f82	1728477109	被裁员的时候你就不会喜欢“美国人的生活方式”了
517.036	1	25	16777215	1459678571	0	899d9f82	1728486841	真人秀节目组刻意进行“一旦远离桃源镇就不安全”的心理暗示
779.527	1	25	16777215	1459678894	0	899d9f82	1728507743	见证奇迹的时刻
1131.23	1	25	16777215	1459678936	0	86590810	1728510561	我来组成弹幕
960.345	1	25	16777215	1459679091	0	899d9f82	1728520801	你就是这里的王，不过是被架空的
1186.3	1	25	16777215	1459679393	0	899d9f82	1728539925	但这大手笔不人道，也游走在了“侵犯人权”的法律边缘
1683.89	1	25	16777215	1459679930	0	899d9f82	1728575037	英语里根本没有“孝顺”这个词……英语太贫乏了，至少在某些方面
4770.04	1	25	16777215	1459681167	0	14bf0865	1728658403	突然想起来 杀生 的剧情。一群人对付一个人最可怕
2337.64	1	25	16777215	1459682624	0	f734ceda	1728755971	这么好的电影竟然没人
2547.59	1	25	16777215	1459682790	0	f734ceda	1728767571	233333
3185.96	1	25	16777215	1459684659	0	c7fbd836	1728896539	有人。。。
