2016-03-10 10:32:20	最喜欢美琴啦	是时候听歌识曲了
2016-03-10 10:32:23	窝爱大噶内	奔腾4
2016-03-10 10:32:28	小王先生如是说	我们家电脑表示不服了，凭什么他配置这么好
2016-03-10 10:32:28	正能量爆棚的世界	之前的那首歌
2016-03-10 10:32:30	正能量爆棚的世界	是啥
2016-03-10 10:32:32	Metcalf	BGM mad sexy cool，
2016-03-10 10:32:34	如诗如画	高通火龙810
2016-03-10 10:32:39	马果	来来 把空调关了   散热拔了
2016-03-10 10:32:50	正能量爆棚的世界	wow
2016-03-10 10:32:52	看不起萝莉控么	我家SD娃娃不服了，凭啥他会动
2016-03-10 10:32:55	纯De云	其实并没有阿尔法，是对面那哥们自己厉害
2016-03-10 10:32:55	峯鹘葏	差分机
2016-03-10 10:32:55	菊花爆裂剑	风扇相当于电脑的内脏吧，把内脏给卸了真的
2016-03-10 10:33:01	难吃的荆棘	你家电脑连9*9漫步都跑不起
2016-03-10 10:33:05	纯De云	你们都被骗了orz
2016-03-10 10:33:07	chelly楪いのり	菜鸡想问一下vs6.0xp上能运行吗？
2016-03-10 10:33:10	西天下的贝壳	E5還差不多，i7太弱了
2016-03-10 10:33:12	苏流徹柔	有开竞猜的没？
2016-03-10 10:33:13	samlve	alphago:我让俩风扇跟你下
2016-03-10 10:33:25	Metcalf	xp可以
2016-03-10 10:33:32	看不起萝莉控么	让一个就冒烟了吧……
2016-03-10 10:33:35	小王先生如是说	李世石虽然不是最强的，起码也是拿过冠军的
2016-03-10 10:33:35	顶天立地乃人妻	心理压力大到爆炸吧
2016-03-10 10:33:38	[爷]Fencer烽先生	我最想看的是第四局和第五局。
2016-03-10 10:33:38	子聂	 可以领瓜子了
2016-03-10 10:33:40	Euphynoyuzu	b站的解说比较烂一些 我后来跑去乐视了
2016-03-10 10:33:45	我只是迎风流泪	我这个Intel 4004谁和我下棋
2016-03-10 10:33:46	纯De云	赶紧换块固态硬盘，win10开机5s搞定
2016-03-10 10:33:50	佐为アキラ	lss现在世界前三还是有的吧
2016-03-10 10:33:52	[爷]Fencer烽先生	经过前三局的学习，阿狗能不能屌打LSS
2016-03-10 10:33:55	看不起萝莉控么	你可以去腾讯看解说
2016-03-10 10:33:57	小王先生如是说	阿狗啊，韩国冷，我给你带的棉袄
2016-03-10 10:33:59	正能量爆棚的世界	乐视的解说好？
2016-03-10 10:34:02	西天下的贝壳	固態沒有大意義
2016-03-10 10:34:07	马果	如果 只能带一块充电宝  我觉得我能和它
2016-03-10 10:34:11	顶天立地乃人妻	这一局要么赢下来一鼓作气反杀连胜，要么沉
2016-03-10 10:34:12	西天下的贝壳	固態東西越多越慢
2016-03-10 10:34:12	Metcalf	章鱼的解说比较专业
2016-03-10 10:34:12	小王先生如是说	乐视不是柯洁吗？
2016-03-10 10:34:16	[爷]Fencer烽先生	乐视不是柯杰去了么？
2016-03-10 10:34:16	佐为アキラ	其实解说最好的还是古力～
2016-03-10 10:34:18	Euphynoyuzu	乐视是柯洁啊
2016-03-10 10:34:24	佐为アキラ	卧槽
2016-03-10 10:34:24	[爷]Fencer烽先生	今天柯杰还在吗
2016-03-10 10:34:27	秦时已随风而逝	b站的女解说不错，可男主播就是个外行人
2016-03-10 10:34:38	Euphynoyuzu	古力在哪里？
2016-03-10 10:34:38	纯De云	还有女解说orz今天去看看
2016-03-10 10:34:48	佐为アキラ	昨天古力在腾讯
