68.259002685547	1	25	15138834	1457326055	0	a25c7c01	1665126921	什么玩应
10.246999740601	5	25	16711680	1457326087	0	84e9d784	1665128207	大头死变态
1228.6099853516	1	25	16777215	1457326098	0	3769915b	1665128581	魔都瞬间炸了
1215.0600585938	1	25	15138834	1457326137	0	e71bdf3d	1665130077	可能是蹲得挡到人了吧
851.27600097656	1	25	16707842	1457326172	0	76a30648	1665130949	阁下何不同风起，扶摇直上九万里
1007.8900146484	1	25	16777215	1457326181	0	d9240c83	1665131747	233333333333333333
801.03802490234	1	25	16711680	1457326187	0	3a3e7fed	1665131937	bz啊
626.04602050781	5	25	15138834	1457326202	0	07a467c9	1665132795	放过我鹿晗 朴灿烈 边伯贤！！！
66.921997070312	1	25	16777215	1457326238	0	a421f657	1665134013	是吖
571.67199707031	1	25	15138834	1457326243	0	cee4216a	1665134209	囚大，快上gtr
65.541999816895	1	25	15138834	1457326286	0	500ce996	1665135531	大头死变态
1240.1999511719	4	25	3368703	1457326330	0	8bb2163f	1665137695	说再也不关注暴走的你赶紧走。
625.76702880859	1	25	16777215	1457326347	0	ca3dee98	1665138443	卧槽
548.64599609375	1	25	16777215	1457326412	0	a1c7fa24	1665140927	我擦，懵逼了
1207.0899658203	5	25	15138834	1457326506	0	fb940a9e	1665144071	前面说场合的，你能告诉我什么场合不能蹲着么，你才是断章取义好么
1220.0600585938	5	25	15138834	1457326522	0	fb940a9e	1665145161	说得好，
283.94198608398	1	25	16777215	1457326536	0	b4e9aa2a	1665145693	HHHHHHH
106.40000152588	1	25	16777215	1457326580	0	27ae410c	1665147309	233
1252.3199462891	1	25	16777215	1457326639	0	75d07913	1665149227	说得好
664.88800048828	1	25	16777215	1457326638	0	2c86b6ca	1665149649	原来全是搞笑艺人团体
267.01998901367	1	25	16777215	1457326653	0	5e02e4e9	1665150281	上天了卧槽！
53.875999450684	1	18	6830715	1457326653	0	12159fa0	1665150289	会员紫
926.22497558594	1	25	15138834	1457326654	0	843af89b	1665150317	求bgm
1177.3900146484	1	25	16777215	1457326669	0	7ef4885d	1665150821	说不背锅的每次出事还不是有本地sh的推到外地人身上 哦对了 不是
183.69000244141	1	25	16777215	1457326676	0	27ae410c	1665151021	这
927.52502441406	5	25	15138834	1457326687	0	843af89b	1665151099	求bgm！！
29.086000442505	1	25	16777215	1457326686	0	635a3224	1665151481	大头死变态
356.20098876953	1	25	16777215	1457326748	0	aceac7bb	1665153945	不是用爆米花 差评！
4.8189997673035	1	25	16777215	1457326751	0	9edd215d	1665154045	大头死变态
1209.6400146484	5	25	15138834	1457326768	0	f5145229	1665154235	此生无悔入暴漫
1228.3399658203	4	25	16711680	1457326763	0	df8a44bb	1665154561	老王你污了
548.56201171875	1	25	16777215	1457326769	0	4bf049a6	1665154715	@花泽香菜
497.22698974609	1	25	16777215	1457326770	0	1c22e2e7	1665154763	+1s
1234.2900390625	1	25	15138834	1457326809	0	502c6278	1665156189	啪啪啪啪
282.52200317383	1	25	16777215	1457326835	0	a51a1e80	1665157179	23333333333
918.78698730469	1	25	16777215	1457326857	0	673cd3e9	1665158135	bgm是什么
613.5419921875	1	25	16777215	1457326860	0	4bf049a6	1665158245	hhhhhhhh
55.340000152588	4	25	16707842	1457326862	0	b6f1cf66	1665158337	会员？我是吗
1213.8499755859	5	25	15138834	1457326856	0	07a467c9	1665158375	你要走就走啊 干嘛还发弹幕通知一声 哈哈哈哈
1201.7800292969	5	25	15138834	1457326870	0	a229d6ae	1665158547	调侃而已当真你就输了
321.28799438477	1	25	16777215	1457326876	0	08e2917f	1665159135	怕怕怕，怕了，怕了，我怕了还不行吗
274.78799438477	1	25	16777215	1457326892	0	6c92efb6	1665159543	上天了哈哈哈
39.438999176025	1	25	16777215	1457326900	0	07072aee	1665159863	卡成幻灯片的我，哭出声来
1230.3299560547	5	25	15138834	1457326904	0	a229d6ae	1665160037	此生无悔入暴漫！！
654.12200927734	1	25	16777215	1457326909	0	4bf049a6	1665160189	(つД`)
972.11901855469	5	25	15138834	1457326929	0	e86c4782	1665161017	biu挺好看的
546.74597167969	1	25	16777215	1457326929	0	5e02e4e9	1665161253	卧槽？
355.73999023438	1	25	16777215	1457326940	0	08e2917f	1665161379	他们的歌吓到我，亏b站大神可以改正常了
15.949000358582	1	25	16777215	1457326950	0	784313c4	1665161779	不想
1044.75	1	25	16777215	1457326951	0	b6e7c03d	1665161789	其实biu是真的帅的
1237.9200439453	1	25	15772458	1457326956	0	7ef4885d	1665161997	批判的极好 次次甩锅也是没sei了
563.38800048828	1	25	16777215	1457326957	0	aceac7bb	1665162021	233333333333333333333333333
481.90399169922	1	25	16777215	1457326970	0	27ae410c	1665162771	男神！
275.20700073242	1	25	15138834	1457326981	0	635a3224	1665162953	传说中的扶摇直上九万里
347.64401245117	1	25	16777215	1457327001	0	01a30dca	1665163739	等等，前两个不是同一个啊？0.0
558.0009765625	1	25	16777215	1457327005	0	de44f206	1665163849	感觉好好玩
387.7799987793	1	25	16777215	1457327006	0	6c92efb6	1665163927	哈哈哈哈哈哈
